2212.01094,1706.09528
2212.01094,2109.07725
2212.01094,1804.05990
2212.01094,1805.05377
2212.01094,2109.04832
2212.01094,1701.02593
2212.01094,1605.07515
2212.01094,1805.04787
2212.01094,1804.08199
2212.01094,1612.00394
2212.01094,1709.09254
2212.01094,1908.07245
2212.01094,2101.00394
2202.12429,2101.11714
2202.12429,2011.05497
2202.12429,1906.03109
2202.12429,2001.02772
2202.12429,1906.00091
2202.12429,2102.00075
2202.12429,1912.12953
2202.12429,2008.11922
2202.12429,1606.07792
2202.12429,2104.05158
2202.12429,2010.08899
2202.12429,2006.15704
2202.12429,2006.16668
2202.12429,1802.04924
2202.12429,1702.07969
2202.12429,1708.05031
2202.12429,1808.01075
2202.12429,1606.08117
2212.00481,2203.02662
2212.00481,2204.01480
2212.00481,2203.08355
2212.00481,2201.12894
2212.00481,2111.13486
2212.00481,2201.01634
2212.00481,2110.14325
2212.00481,2205.07590
2212.00481,2111.09673
2212.00481,2203.09738
2212.00481,2202.10336
2212.00481,2204.02001
2212.00481,2204.06192
2212.00481,2205.02764
2212.00481,1804.05057
2212.00481,2111.00431
2212.00481,2208.14174
2212.00481,2208.13501
2212.00481,2208.05120
2212.00481,2110.14325
2212.00481,2111.03776
2212.00481,2211.04854
2212.00481,2209.13871
2212.00481,2210.04606
2212.00481,2110.05352
2212.00481,2205.01944
2212.00481,2205.02764
2212.00481,2209.08899
2212.00481,2301.08835
2212.00481,2211.08705
2205.12004,2111.04225
2205.12004,1804.11326
2205.12004,2010.02174
2205.12004,1803.11173
2205.12004,1802.06002
2205.12004,1711.00165
2205.12004,1806.07572
2205.12004,1902.06720
2205.12004,2001.07301
2205.12004,2011.14522
2205.12004,1910.00019
2205.12004,1904.11955
2205.12004,2106.10165
2205.12004,1801.00862
2205.12004,2011.01938
2205.12004,2011.00027
2205.12004,2101.04634
2205.12004,1409.3097
2205.12004,1810.03787
2205.12004,2006.14619
2205.12004,2102.03879
2205.12004,2004.11280
2205.12004,1111.3633
2205.12004,1112.4833
2205.12004,1811.10085
2205.12004,2006.13198
2205.12004,quant-ph/9810082
2205.12004,2102.06701
2205.12004,2111.00034
2205.12004,2002.02561
2205.12004,2001.09483
2205.12004,2111.05292
2205.12004,1604.06050
2205.12004,2208.07160
2104.09630,1812.06811
2104.09630,1712.04604
2104.09630,1312.6114
2104.09630,1811.02656
2104.09630,1806.04418
2104.09630,1906.04493
2104.09630,1907.11546
2104.09630,1811.11212
2104.09630,1511.06434
2104.09630,1802.05957
2104.09630,1701.07875
2104.09630,1704.00028
2104.09630,1809.11096
2104.09630,2010.11647
2104.09630,1502.03167
2104.09630,2006.07360
2104.09630,1910.12027
2104.09630,1812.04948
2104.09630,1805.08318
2104.09630,1710.10196
2104.09630,1912.04958
2104.09630,2002.12655
2104.09630,2001.06937
2104.09630,1902.05687
2104.09630,1804.04368
2104.09630,1807.04720
2104.09630,1502.01852
2104.09630,1706.08500
2104.09630,1606.03498
2103.07598,1902.07906
2103.07598,2002.11242
2103.07598,2002.10716
2103.07598,2003.02460
2103.07598,2009.06530
2103.07598,1907.02044
2103.07598,2002.11569
2103.07598,1901.08573
2103.07598,1801.02610
2103.07598,1704.00028
2103.07598,1312.6199
2103.07598,1905.01164
2103.07598,1801.02612
2103.07598,1808.02651
2103.07598,1707.07397
2103.07598,1804.07729
2103.07598,1710.11342
2103.07598,1512.00567
2103.07598,1512.03385
2103.07598,1409.0575
2103.07598,1706.06083
2103.07598,1904.12843
2103.07598,1412.6572
2103.07598,1803.06373
2103.07598,1609.06385
2103.07598,1602.02697
2103.07598,2008.02883
2103.07598,2001.03994
2103.07598,1712.02779
2103.07598,2103.01208
2103.07598,2110.15767
2103.07598,2006.12135
2103.07598,2101.06309
2103.07598,2003.01690
2103.07598,2102.12827
2103.07598,1805.07894
2103.07598,1911.09058
2103.07598,2003.01690
2212.05479,1802.03142
2212.05479,1911.03167
2212.05479,2002.01320
2212.05479,2007.10310
2212.05479,1804.00015
2212.05479,1904.01038
2212.05479,1508.04025
2212.05479,1904.08075
2212.05479,2205.01987
2212.05479,1804.00015
2212.05479,1904.01038
2212.05479,1809.01431
2203.10866,2207.11311
2203.10866,2106.06134
2203.10866,2202.09025
2203.10866,1610.04794
2203.10866,2101.10320
2203.10866,2005.09863
2203.10866,2202.07082
2203.10866,2105.00696
2203.10866,2002.01169
2203.10866,2110.14446
2203.10866,1805.07984
2203.10866,1503.02406
2203.10866,2010.12811
2203.10866,2005.07959
2203.10866,2006.09963
2203.10866,2103.03230
2203.10866,2010.13902
2203.10866,1904.07785
2203.10866,1705.07664
2203.10866,1502.01852
2203.10866,1607.00148
2203.10866,1607.00148
2203.10866,2106.02466
2203.10866,1704.03165
2203.10866,1711.08752
2203.10866,1909.13021
2203.10866,1806.01261
2203.10866,1905.00067
2203.10866,2204.04879
2203.10866,2006.07988
2203.10866,2101.00797
2203.10866,2006.11468
2203.10866,2002.05287
2203.10866,2009.13566
2203.10866,1809.10341
2203.10866,1606.09375
2203.10866,2002.01680
2203.10866,1812.04202
2203.10866,1901.00596
2203.10866,2002.01633
2203.10866,1909.03211
2203.10866,1810.00826
2203.10866,1611.07308
2203.10866,1710.10903
2203.10866,1609.02907
2203.10866,1706.02216
2203.10866,1403.6652
2203.10866,1503.03578
2203.10866,1607.00653
2203.10866,1310.4546
2203.10866,1710.02971
2203.10866,2009.03717
2203.10866,2205.09389
2212.07658,1801.03437
2212.07658,math/0604604
2212.07658,1309.0238
2212.07658,1605.07254
2212.07658,1709.00147
2212.07658,2001.10965
2212.07658,1808.00387
2212.07658,2006.09984
2212.07658,1201.0490
2212.07658,2006.06386
2212.07658,1106.4075
2206.04277,2006.10593
2206.04277,0909.1468
2206.04277,0912.1618
2206.04277,1301.6080
2206.04277,1203.2507
2206.04277,2105.14328
2206.04277,1911.02685
2206.04277,0907.1815
2206.04277,2010.11037
2206.04277,1906.02903
2206.04277,2106.04455
2206.04277,1812.11097
2206.04277,2102.03895
2206.04277,2209.15224
2206.04277,1707.08114
2206.04277,math/0511468
2206.04277,2108.12112
2206.04277,2202.05250
2206.04277,1202.5134
2206.04277,math/0702650
2206.04277,1211.2607
2206.04277,math/0603132
2206.04277,0708.0466
2206.04277,1311.2628
2206.04277,1601.07496
2206.04277,1708.03372
2206.04277,1902.03674
2206.04277,1902.07284
2202.10372,2010.00475
2202.10372,1801.09522
2202.10372,1706.02291
2202.10372,1708.07524
2202.10372,2006.08497
2202.10372,1907.09884
2202.10372,1809.07454
2202.10372,2006.01919
2202.10372,2009.02792
2202.10372,2003.01609
2202.10372,1807.00129
2202.10372,1905.00268
2202.10372,1910.04388
2202.10372,2006.11477
2202.10372,2010.11566
2202.10372,1909.13387
2202.10372,2104.05499
2212.09317,1805.01677
2212.09317,1904.01774
2212.09317,1911.07164
2212.09317,2108.07610
2212.09317,2101.04775
2212.09317,1412.6980
2212.09317,1805.01677
2212.09317,1904.01774
2212.09317,1911.07164
2212.09317,2108.07610
2212.09317,2101.04775
2212.09317,1412.6980
2212.10352,2006.06438
2212.10352,1807.04587
2212.10352,1407.7906
2212.10352,2007.15139
2212.10352,1903.02083
2212.10352,2201.13415
2212.10352,1909.01311
2212.10352,2111.08706
2212.10352,1610.00161
2212.10352,1502.03167
2212.10352,1412.7525
2212.10352,2006.14331
2212.10352,1812.06488
2212.10352,1609.01596
2212.10352,1805.11703
2212.10352,1810.07411
2212.10352,1803.01834
2212.10352,1602.05179
2212.10352,1708.07747
2212.10154,1809.10610
2212.10154,2105.08206
2212.10154,2202.03286
2212.10154,2005.12086
2212.10154,2203.09509
2212.10154,2107.07150
2212.10154,2006.14168
2212.10154,2205.12586
2212.10154,1608.07187
2212.10154,1905.10660
2212.10154,2006.11439
2212.10154,1104.3913
2212.10154,2002.10312
2212.10154,2109.07445
2212.10154,1810.04805
2212.10154,1907.11692
2212.10154,1703.06856
2212.10154,1910.13461
2212.10154,1412.6980
2212.10154,1901.09451
2212.10154,1905.05583
2212.10154,2202.07269
2212.10154,2007.08100
2212.10154,2110.08355
2212.10154,2005.14165
2212.10154,2012.02462
2212.10154,1906.00250
2212.10154,1907.00020
2212.10154,1803.06373
2212.10154,1910.10255
2212.10154,1802.06936
2212.10154,1607.06520
2212.10154,2005.14050
2212.10154,2011.00416
2212.10154,2004.02709
2212.10154,1703.02910
2212.10154,1506.02142
2212.10154,1112.5745
2212.10154,2111.13650
2212.10154,2010.05607
2212.10154,2002.05474
2212.10154,2012.15816
2212.10154,2002.07738
2212.10154,2102.01196
2212.10154,1907.01439
2212.10154,2004.09456
2212.10154,1910.03089
2212.10154,2202.02950
2212.10154,2110.05719
2204.07227,1611.01491
2204.07227,1711.06464
2204.07227,1911.02109
2204.07227,2012.01484
2204.07227,1710.00211
2204.07227,2005.04847
2204.07227,2105.04156
2204.07227,1807.03973
2204.07227,1412.6980
2204.07227,physics/9705023
2204.07227,2107.06459
2204.07227,2107.08935
2204.07227,2006.04146
2204.07227,2004.06490
2204.07227,2004.01806
2204.07227,2104.02903
2204.07227,2106.14997
2204.07227,1708.07469
2204.07227,1901.00618
2204.07227,2005.10815
2204.07227,2010.01458
2204.07227,1610.01145
2204.07227,1907.08272
2204.07227,2202.01059
2212.10234,2012.13331
2212.10234,1605.05002
2212.10234,1402.6028
2212.06909,2205.11487
2212.06909,2206.10789
2212.06909,1801.07892
2212.06909,2204.14217
2212.06909,1806.03589
2212.06909,2210.02303
2212.06909,2110.01963
2212.06909,2112.10752
2212.06909,2204.06125
2212.06909,2112.10741
2212.06909,2111.05826
2212.06909,2104.07636
2212.06909,1602.07332
2212.06909,1811.00982
2212.06909,1606.07947
2212.06909,2104.08718
2212.06909,2203.13131
2212.06909,2207.12598
2212.06909,2106.01357
2212.06909,2103.00020
2212.06909,1904.09675
2212.06909,2011.10893
2212.06909,2103.00020
2212.06909,2204.02491
2212.06909,2208.01626
2212.06909,2210.09276
2212.06909,2103.10951
2212.06909,2111.14818
2212.06909,2204.04428
2212.06909,1912.06203
2212.06909,2206.01160
2212.06909,2012.05208
2212.06909,2210.09477
2212.06909,2208.12242
2212.06909,2205.11487
2212.06909,2109.07161
2212.06909,2210.11427
2212.06909,2112.15283
2212.06909,1911.01485
2212.06909,2201.08239
2212.06909,2206.10813
2212.06909,2107.06499
2212.07401,1611.00094
2212.07401,1711.07319
2212.07401,1512.03385
2212.07401,1409.1556
2212.07401,1903.06946
2212.07401,1804.04412
2212.07401,1806.07823
2212.07401,2104.02710
2212.07401,1907.02055
2212.07401,1603.08155
2212.07401,2109.13423
2212.07401,1903.02330
2212.07401,2011.14679
2212.07401,2003.07581
2212.07401,2112.05121
2212.07401,2112.01987
2212.07401,2108.04869
2212.07401,1803.04775
2212.07401,2106.07643
2212.07401,2003.03972
2212.07401,1711.07399
2212.07401,1506.02025
2212.07401,2205.10636
2212.07401,1705.03098
2212.07401,1612.06524
2212.07401,1811.11742
2212.07401,1711.08229
2212.07401,1905.05754
2212.07401,1904.04812
2212.07182,1112.0467
2212.07182,1911.07466
2212.07182,1610.08616
2212.07182,1209.6299
2212.07182,1607.07647
2212.07182,1607.07942
2212.07182,2004.07378
2212.07182,1711.05597
2212.07182,2111.13589
2212.07182,2103.11279
2212.01343,1606.01540
2212.01343,2012.06863
2212.01343,2112.06018
2212.01343,1604.06778
2212.01343,1901.00137
2212.01343,2201.05212
2212.01343,1603.00748
2212.01343,1509.02971
2212.01343,1312.5602
2212.01343,1911.04400
2212.01343,1907.02057
2212.01343,1906.04005
2205.10083,2005.00610
2205.10083,1511.00041
2205.10083,1611.06221
2205.10083,1710.08775
2205.10083,1302.3600
2205.10083,1910.12993
2205.10083,1910.05651
2205.10083,1709.03625
2205.10083,1810.11867
2205.10083,1302.3599
2205.10083,1206.3273
2205.10083,2112.10884
2205.10083,2010.04992
2205.10083,1703.02645
2205.10083,1207.1389
2205.10083,1206.3250
2205.10083,1205.4174
2205.10083,2208.06935
2205.10083,2011.00641
2205.10083,1802.01239
2205.10083,2006.09670
2205.10083,1902.10347
2205.10083,2203.02016
2205.10083,1807.03024
2212.04613,2011.13377
2212.04613,2106.11230
2212.04613,1811.11553
2212.04613,1703.06870
2212.04613,1903.12261
2212.04613,1807.03748
2212.04613,2106.02637
2212.04613,2011.09094
2212.04613,1811.12231
2212.04613,1506.01497
2212.04613,1907.07484
2212.04613,2003.04297
2212.04613,2007.13916
2212.04613,2001.03152
2212.04613,1803.11365
2212.04613,2103.16651
2212.04613,2108.00049
2212.04613,2006.09882
2212.04613,2006.07733
2212.04613,1911.05722
2212.04613,2002.05709
2212.04613,2005.10243
2212.04613,2102.08318
2212.04613,1911.09071
2212.04613,2010.08377
2212.04613,2110.14189
2212.04613,2010.04592
2212.04613,1707.09472
2212.04613,1405.0312
2212.04613,2004.06638
2212.04613,2004.11362
2212.04613,2010.01028
2212.04613,2007.00224
2212.04613,2012.04630
2212.04613,2103.06122
2212.04613,2011.09157
2212.04613,2011.10043
2212.04613,2102.04803
2212.04613,2006.09994
2212.07934,1709.02540
2212.07934,1710.11278
2212.07934,1905.08539
2212.07934,2006.08859
2212.07934,1909.10197
2212.07934,2010.08380
2212.07934,1302.6989
2212.07934,1401.5571
2212.07934,1802.03426
2212.02701,2112.03570
2212.02701,1810.03505
2212.02701,2003.10595
2212.02701,2203.02077
2212.02701,2005.10881
2212.02701,2007.09339
2212.02701,2007.14321
2212.02701,2005.13702
2212.02701,2009.00395
2212.02701,1906.11798
2212.02701,2009.04872
2212.02701,1610.05820
2212.02701,1806.01246
2212.02701,1905.10291
2212.02701,1712.09136
2212.02701,1802.04889
2212.02701,1709.01604
2212.02701,1708.07747
2212.02701,1312.6098
2212.02701,2111.08440
2212.02701,1908.11229
2212.02701,2203.02080
2212.02701,2105.05381
2207.10960,2111.05654
2207.10960,1411.4357
2207.10960,2110.05631
2207.10960,1605.08912
2207.10960,1507.01454
2207.10960,1506.07944
2207.10960,0809.0490
2207.10960,2106.00157
2207.10960,2107.07789
2207.10960,1310.0710
2207.10960,1207.6437
2207.10960,1908.00113
2207.10960,1907.04565
2207.10960,2207.08511
2207.10960,1908.00063
2207.10960,1912.06341
2207.10960,1902.04805
2207.10960,1908.00911
2207.10960,math/9410209
2207.10960,1009.4015
2207.10960,1508.00737
2207.10960,1805.09110
2207.10960,1307.2839
2207.10960,1507.06217
2207.10960,1206.2790
2207.10960,1310.4375
2207.10960,1805.08331
2207.10960,1606.03357
2207.10960,1807.11212
2212.11254,1907.07165
2212.11254,2007.11500
2212.11254,2002.03497
2212.11254,2010.15764
2212.11254,1804.04333
2212.11254,1206.4677
2212.11254,2107.11055
2212.11254,1903.03448
2212.11254,0902.3430
2212.11254,2103.03097
2212.11254,2108.13624
2212.11254,2107.04520
2212.11254,1611.00712
2212.11254,1611.01144
2212.11254,1312.6114
2212.11254,1705.08821
2212.11254,2003.04475
2212.11254,2003.07554
2212.11254,1901.06852
2212.11254,1706.04599
2212.11254,1903.09734
2212.11254,1802.03916
2212.11254,2006.16971
2212.11254,1203.3504
2212.11254,1609.08816
2212.11254,2007.04612
2212.11254,1206.6471
2212.11254,1707.06422
2212.11254,2002.01650
2212.11254,2106.13314
2212.11254,2102.06648
2212.07956,1804.01679
2212.07956,1705.03596
2212.07956,1309.2877
2212.07956,math-ph/0506061
2212.07956,0905.1111
2212.07956,1407.5567
2212.07956,1407.5567
2212.07956,2210.04609
2212.07956,1401.3724
2212.07956,2203.02509
2212.07956,2210.07244
2212.07956,1508.03948
2112.07791,1902.10197
2112.07791,2007.06267
2112.07791,1412.6575
2112.07791,1901.09590
2112.07791,1703.06103
2112.07791,1911.03082
2112.07791,1809.03202
2112.07791,2004.04926
2112.07791,1907.03143
2112.07791,2010.03526
2112.07791,1811.04540
2112.07791,2101.00419
2112.07791,1609.02907
2112.07791,1605.05273
2112.07791,2109.08970
2112.07791,2002.07962
2112.07791,1705.05742
2112.07791,1606.06357
2112.07791,1802.04868
2112.07791,2103.10379
2112.07791,1912.01703
2112.07791,1807.00228
2112.07791,2109.14401
2112.07791,2211.08169
2112.07791,2208.06501
2112.07791,2205.10621
2102.03773,1706.04454
2102.03773,1512.03385
2102.03773,1907.08544
2102.03773,1512.06473
2102.03773,1701.05369
2102.03773,1506.02626
2102.03773,1702.04008
2102.03773,1712.01312
2102.03773,1810.11764
2102.03773,1506.02557
2102.03773,1409.1556
2102.03773,1608.03665
2102.03773,1710.01878
2102.03773,1506.02515
2102.03773,1902.09574
2102.03773,1608.04493
2102.03773,1708.07747
2102.03773,1803.03635
2102.03773,1503.02531
2102.03773,1909.12579
2102.03773,2004.14765
2102.03773,1812.01839
2102.03773,1905.13678
2102.03773,1810.02340
2102.03773,2001.08565
2212.09099,1701.07469
2212.09099,2206.12391
2212.09099,1612.02417
2212.09099,2106.06641
2212.09099,2008.06000
2212.00646,2211.08223
2212.00646,1905.03846
2211.16416,1407.6343
2211.16416,2006.13987
2211.16416,1010.1749
2211.16416,2001.09921
2211.16416,1707.05866
2211.16416,1505.07648
2211.16416,2008.07562
2211.16416,2111.01594
2211.16416,1512.07873
2211.16416,1502.05786
2211.16416,1806.05444
2211.16416,1712.07607
2211.16416,2004.00538
2211.16416,1612.00723
2210.08726,2204.01691
2210.08726,2010.04898
2210.08726,1909.03242
2210.08726,1508.05326
2210.08726,2005.14165
2210.08726,1704.00051
2210.08726,2204.04581
2210.08726,2102.05169
2210.08726,2204.02311
2210.08726,2205.09073
2210.08726,2204.07931
2210.08726,2007.12626
2210.08726,1907.09190
2210.08726,2011.05448
2210.08726,2101.02235
2210.08726,2002.08909
2210.08726,1808.10025
2210.08726,2009.03300
2210.08726,2104.08202
2210.08726,2204.04991
2210.08726,2204.11458
2210.08726,1710.00341
2210.08726,2004.04906
2210.08726,1911.00172
2210.08726,1711.05885
2210.08726,2103.06332
2210.08726,1906.00300
2210.08726,2102.01335
2210.08726,2005.11401
2210.08726,2102.07033
2210.08726,2112.08634
2210.08726,2109.05052
2210.08726,2004.14503
2210.08726,2005.00661
2210.08726,2203.11147
2210.08726,2112.09332
2210.08726,2207.00397
2210.08726,1611.09268
2210.08726,2112.07899
2210.08726,2112.00114
2210.08726,2110.08458
2210.08726,1909.01066
2210.08726,2112.09924
2210.08726,1910.10683
2210.08726,2112.12870
2210.08726,2002.08910
2210.08726,2208.11663
2210.08726,2103.08541
2210.08726,1909.13838
2210.08726,2104.08768
2210.08726,2201.08239
2210.08726,2012.15788
2210.08726,1803.05355
2210.08726,2004.14974
2210.08726,1705.00648
2210.08726,2201.11903
2210.08726,2109.12655
2210.08726,1704.05426
2210.08726,1804.02559
2210.08726,1904.01130
2211.06869,2009.09680
2211.06869,1510.03055
2211.06869,1612.01627
2211.06869,1506.08909
2211.06869,1806.09102
2211.06869,1106.3077
2211.06869,1811.01241
2211.06869,1901.09672
2211.06869,2009.13284
2211.06869,1801.07243
2211.06869,2108.01547
2211.06869,2203.09313
2211.06869,1911.00536
2211.06869,2106.06169
2211.06869,1705.06476
2211.06869,2102.01454
2211.06869,2112.08619
2211.06869,2106.01144
2211.06869,1901.08149
2211.06869,1701.02073
2211.06869,1603.06155
2211.06869,1911.04700
2211.06869,2201.08239
2211.06869,2010.08923
2211.06869,2106.02182
2211.06869,2109.03381
2212.11528,1602.02020
2212.11528,1702.07894
2212.11528,2002.06707
2212.11528,2109.11375
2212.11528,1903.08866
2212.11528,1202.3665
2212.11528,1707.00087
2212.11528,1912.02859
2212.11528,1911.10832
2212.11528,1602.05023
2212.11528,1906.00031
2212.11528,1505.05770
2212.11528,2203.09358
2212.11528,1810.02733
2212.11528,1810.08278
2212.11528,1910.12923
2212.11528,1608.04471
2212.11528,1312.2128
2212.11528,1908.05575
2212.11528,1810.08463
2212.11528,1910.07555
2212.11528,math/0404033
2212.11528,0808.2902
2212.11528,2209.11371
2212.11528,1707.04246
2211.15308,2110.07486
2211.15308,2111.05653
2211.15308,2001.05527
2211.15308,2209.13421
2211.15308,2209.11659
2212.07692,1807.08388
2212.07692,2108.02238
2212.07692,1703.06907
2212.07692,1711.05101
2212.07692,1803.08606
2212.07164,2211.04054
2212.07164,1506.07503
2212.07164,2006.11477
2212.07164,1904.05862
2212.07164,2110.13900
2212.07164,1807.03748
2212.07164,1910.05453
2212.07164,1909.05952
2212.07164,2202.01286
2212.07164,1907.05337
2212.07164,1909.06247
2212.07164,2005.08072
2212.07164,2011.02678
2212.07164,1103.0398
2212.07164,1910.11470
2212.07164,2110.05781
2212.07164,2203.16822
2212.07164,2108.12156
2212.07164,2202.03725
2212.07164,2006.10304
2212.07164,2104.03643
2212.07164,2109.02846
2212.07164,1810.04805
2212.07164,1907.11692
2212.07164,2006.03654
2212.07164,2006.04558
2212.07164,1703.10135
2212.07164,1712.05884
2202.05728,1412.4729
2202.05728,1502.08029
2202.05728,1812.06587
2202.05728,2003.13942
2202.05728,1910.02930
2202.05728,2003.07758
2202.05728,2011.13367
2202.05728,2102.07624
2202.05728,2011.04258
2202.05728,2003.12039
2202.05728,1504.00325
2202.05728,1909.04402
2202.05728,2106.06736
2202.05728,2011.01018
2202.05728,1810.06233
2202.05728,1712.03449
2202.05728,1707.00995
2202.05728,1707.01009
2202.05728,1703.08084
2212.13295,2202.05146
2212.07289,1711.06396
2212.07289,1812.04244
2212.07289,1912.13192
2212.07289,2006.11275
2212.07289,2207.10035
2212.07289,2209.05588
2212.07289,2102.00463
2212.07289,2005.12872
2212.07289,2010.04159
2212.07289,2011.12450
2212.07289,2203.03605
2212.07289,2111.13087
2212.07289,2203.11496
2212.07289,2109.08141
2212.07289,2111.14330
2212.07289,2002.05709
2212.07289,1911.05722
2212.07289,2006.09882
2212.07289,2010.01929
2212.07289,1807.03748
2212.07289,1912.04838
2212.07289,2012.03544
2212.07289,1711.11575
2212.07289,2108.06152
2212.07289,2203.01305
2212.07289,2207.13080
2212.07289,1912.02424
2212.07289,2103.14259
2212.07289,2007.03496
2212.07289,2106.13365
2212.07289,2002.10187
2212.07289,2205.13764
2212.07289,2108.10723
2212.07289,2109.02497
2212.07289,1512.03385
2212.07289,2112.11366
2212.07289,2108.07482
2212.07289,1405.0312
2212.07289,1908.09492
2212.07289,1708.02002
2212.07289,1612.03144
2212.07289,1706.01307
2212.07289,2112.09205
2212.07289,2112.06375
2212.07289,2210.07372
2212.07289,1708.07120
2212.07289,1711.05101
2212.07289,1605.07146
2212.07289,2007.03282
2212.07289,2109.11496
2212.06327,0705.4230
2212.06327,physics/9806030
2212.06327,1202.5159
2212.06327,1306.4911
2212.06327,1206.0457
2212.06327,1306.4911
2212.06327,1206.0457
2212.06327,1202.5159
2212.08167,1904.02792
2212.08167,2003.02245
2212.08167,2004.00646
2212.08167,2202.06935
2212.08167,2107.00061
2212.08167,1704.03084
2212.08167,2201.08239
2212.08167,2005.14165
2212.08167,2204.02311
2212.12322,1902.06068
2212.12322,2103.02368
2212.12322,2107.03055
2212.12322,2110.10394
2212.12322,1501.00092
2212.12322,1609.04802
2212.12322,1809.00219
2212.12322,2107.10833
2212.12322,2108.10257
2212.12322,2203.04962
2212.12322,2103.14006
2212.12322,1812.09276
2212.12322,2004.10989
2212.12322,2004.10989
2212.12322,1201.2583
2212.12322,1709.08680
2212.12322,1608.00367
2212.12322,1707.02921
2212.12322,1511.04587
2212.12322,1910.08320
2212.12322,2001.07575
2212.12322,2003.13081
2212.12322,1704.00028
2212.12322,1903.09814
2212.12322,1812.09276
2212.12322,2109.00960
2212.12322,2203.08581
2212.12322,1801.03924
2212.12322,2103.00112
2212.12322,2103.14030
2212.12322,2112.10752
2212.12322,2202.00512
2212.12322,2205.12524
2212.12322,2209.02646
2212.12322,2205.14141
2212.12322,2203.11926
2212.12322,2205.01917
2212.12322,2108.05997
2212.12322,2111.15121
2212.12322,2107.04589
2212.12322,2205.04910
2212.12322,2210.00752
2212.12322,2207.00943
2212.12322,2208.13436
2212.12322,2201.10747
2212.12322,2208.03008
2212.12322,2109.03444
2210.05634,2004.10163
2210.05634,1905.12778
2210.05634,1311.2578
2210.05634,1806.09251
2210.05634,1508.00142
2210.05634,1704.05836
2210.05634,1710.11213
2210.05634,1106.0961
2210.05634,1201.4764
2210.05634,1611.00665
2210.05634,1612.03161
2210.05634,1811.06114
2210.05634,1911.07945
2210.05634,1807.07483
2210.05634,2203.01384
2210.05634,1607.07105
2210.05634,2007.07990
2210.05634,1307.3736
2210.05634,2107.02058
2212.01424,2112.01698
2212.01424,2108.06753
2212.01424,2103.02603
2212.01424,2112.01513
2212.01424,2201.00471
2212.01424,2207.11455
2212.01424,2107.14228
2212.01424,2204.06107
2212.01424,2104.11221
2212.01424,2005.12872
2212.01424,2010.04159
2212.01424,2104.14294
2212.01424,1405.0312
2212.01424,1708.06977
2212.01424,2003.03901
2212.01424,1611.07725
2212.01424,1807.09536
2212.01424,2008.01411
2212.01424,1807.03888
2212.01424,2010.03759
2212.01424,2204.07965
2212.01424,2111.11430
2212.01424,1912.03263
